event_id,label,attack_type,attack_subtype
evt-72101c52,normal,normal,normal
evt-6093bd49,normal,normal,normal
evt-e9c5685e,normal,normal,normal
evt-501b57d6,normal,normal,normal
evt-2318b0da,normal,normal,normal
evt-d8065a97,normal,normal,normal
evt-24f297c9,normal,normal,normal
evt-fb07fac7,normal,normal,normal
evt-17a8c114,normal,normal,normal
evt-fc781b75,normal,normal,normal
evt-86619091,normal,normal,normal
evt-504c7520,normal,normal,normal
evt-8321e9fd,normal,normal,normal
evt-0da831c7,normal,normal,normal
evt-8917bd42,normal,normal,normal
evt-b7184d97,normal,normal,normal
evt-e5456507,anomaly,low_slow_exfiltration,off_hours_data_transfer
evt-de5e74cc,normal,normal,normal
evt-8f9cc487,normal,normal,normal
evt-cbc02c7f,normal,normal,normal
evt-1f74e9ae,normal,normal,normal
evt-272f30e3,normal,normal,normal
evt-9a38f1c6,normal,normal,normal
evt-8b9282d3,normal,normal,normal
evt-4c58f7fe,normal,normal,normal
evt-432e46c5,normal,normal,normal
evt-48d0ce81,normal,normal,normal
evt-3b12eddb,normal,normal,normal
evt-fd8d87a3,normal,normal,normal
evt-8b95b233,normal,normal,normal
evt-344b3305,normal,normal,normal
evt-c482f440,normal,normal,normal
evt-52c24125,normal,normal,normal
evt-14851c79,normal,normal,normal
evt-1c516d49,anomaly,low_slow_exfiltration,off_hours_data_transfer
evt-8610f65f,normal,normal,normal
evt-5c36c8e4,normal,normal,normal
evt-1a9a9cf0,normal,normal,normal
evt-eb52ddad,normal,normal,normal
evt-63044ffc,normal,normal,normal
evt-b28079b4,normal,normal,normal
evt-e6b18763,normal,normal,normal
evt-b0b34d7f,normal,normal,normal
evt-c36ba297,normal,normal,normal
evt-e21c5367,normal,normal,normal
evt-e95a5a82,normal,normal,normal
evt-dad84d03,normal,normal,normal
evt-79aa1a5b,normal,normal,normal
evt-f86ae0ab,normal,normal,normal
evt-20318af4,normal,normal,normal
evt-49f20a75,normal,normal,normal
evt-f5c9aa9a,normal,normal,normal
evt-0b06867c,normal,normal,normal
evt-d7fd689d,normal,normal,normal
evt-6e0b1516,normal,normal,normal
evt-4b4c7770,normal,normal,normal
evt-0d97dd8b,normal,normal,normal
evt-13233b47,normal,normal,normal
evt-8a8d5cbc,normal,normal,normal
evt-f13c332b,normal,normal,normal
evt-f89445b7,normal,normal,normal
evt-129a240c,normal,normal,normal
evt-a68b817a,normal,normal,normal
evt-80b06dd1,normal,normal,normal
evt-ac22599f,normal,normal,normal
evt-7c5cdf14,normal,normal,normal
evt-43967117,normal,normal,normal
evt-cf828117,normal,normal,normal
evt-3aeb2690,normal,normal,normal
evt-9eca0fe2,normal,normal,normal
evt-b5a7f169,normal,normal,normal
evt-c3d036ba,normal,normal,normal
evt-07fd080d,normal,normal,normal
evt-d96c0d79,normal,normal,normal
evt-ef4864ab,normal,normal,normal
evt-7635cb33,normal,normal,normal
evt-b081898f,normal,normal,normal
evt-e7565b6e,normal,normal,normal
evt-14e0e0fb,normal,normal,normal
evt-7dec8019,normal,normal,normal
evt-1449001e,normal,normal,normal
evt-591ebebc,normal,normal,normal
evt-a5164b7c,normal,normal,normal
evt-f1e14316,normal,normal,normal
evt-c26910e2,normal,normal,normal
evt-833069c3,normal,normal,normal
evt-5a816ad0,normal,normal,normal
evt-ec6939dc,normal,normal,normal
evt-24612d8e,normal,normal,normal
evt-b7d6f96e,normal,normal,normal
evt-714e8f56,normal,normal,normal
evt-69c3248e,normal,normal,normal
evt-e8b712ad,normal,normal,normal
evt-3ed8da3f,normal,normal,normal
evt-c53da9b9,normal,normal,normal
evt-b2734a0d,normal,normal,normal
evt-538ede1d,normal,normal,normal
evt-5654c463,normal,normal,normal
evt-0b5b26a3,normal,normal,normal
evt-1d6b02c7,normal,normal,normal
evt-a960ae59,normal,normal,normal
evt-368b2bdc,normal,normal,normal
evt-e042a45e,normal,normal,normal
evt-a748a0c8,normal,normal,normal
evt-4517ab7e,normal,normal,normal
evt-edd58284,normal,normal,normal
evt-059a367d,normal,normal,normal
evt-f10e87e1,normal,normal,normal
evt-1b6dedc8,normal,normal,normal
evt-76b89b29,normal,normal,normal
evt-aabe2caa,normal,normal,normal
evt-a70efbad,normal,normal,normal
evt-c60a1e7d,normal,normal,normal
evt-26076655,normal,normal,normal
evt-161f27e5,normal,normal,normal
evt-6338b615,normal,normal,normal
evt-ee1199df,normal,normal,normal
evt-0b7c9b04,normal,normal,normal
evt-585309a7,normal,normal,normal
evt-c46f684b,normal,normal,normal
evt-3176896b,normal,normal,normal
evt-727e1a7d,normal,normal,normal
evt-a586504c,normal,normal,normal
evt-958e251b,normal,normal,normal
evt-2f0a24ea,normal,normal,normal
evt-255d3884,normal,normal,normal
evt-a0e491c7,normal,normal,normal
evt-663ba2d3,normal,normal,normal
evt-f6aaf294,normal,normal,normal
evt-faad2621,normal,normal,normal
evt-bb122712,normal,normal,normal
evt-436cf3cc,normal,normal,normal
evt-18849ecf,normal,normal,normal
evt-7faeaccf,normal,normal,normal
evt-154f722e,normal,normal,normal
evt-5695aedc,normal,normal,normal
evt-7de861eb,normal,normal,normal
evt-23e297a5,normal,normal,normal
evt-b2a6d3de,normal,normal,normal
evt-99d5ffc3,normal,normal,normal
evt-6c0c6691,normal,normal,normal
evt-2065d98b,normal,normal,normal
evt-ebf047aa,normal,normal,normal
evt-98195938,normal,normal,normal
evt-f10f2c99,normal,normal,normal
evt-8f4645e7,normal,normal,normal
evt-5e756ff6,normal,normal,normal
evt-9b3486c0,normal,normal,normal
evt-40365e21,normal,normal,normal
evt-94cb225f,normal,normal,normal
evt-137cf7f1,normal,normal,normal
evt-04b72804,normal,normal,normal
evt-e43c3879,normal,normal,normal
evt-f673b2dc,normal,normal,normal
evt-a13d59c6,normal,normal,normal
evt-f94d5dcc,normal,normal,normal
evt-cedff9b8,normal,normal,normal
evt-a658faf8,normal,normal,normal
evt-fc29e840,normal,normal,normal
evt-785043ce,normal,normal,normal
evt-d0e6e204,normal,normal,normal
evt-20ced5fc,normal,normal,normal
evt-aa0ebef2,normal,normal,normal
evt-c65e6ecc,normal,normal,normal
evt-a1aa8f02,normal,normal,normal
evt-c9c5b165,normal,normal,normal
evt-c5bdb510,normal,normal,normal
evt-f5324aa7,normal,normal,normal
evt-3f86ca4b,normal,normal,normal
evt-725415be,normal,normal,normal
evt-a383c0e6,normal,normal,normal
evt-c3c2f5fb,normal,normal,normal
evt-28c77ed7,normal,normal,normal
evt-693a7ee9,normal,normal,normal
evt-46e3aab2,normal,normal,normal
evt-1a7bb879,normal,normal,normal
evt-6093b7d0,normal,normal,normal
evt-3afb25ef,normal,normal,normal
evt-f65857bb,normal,normal,normal
evt-af78b03a,normal,normal,normal
evt-7f348b77,normal,normal,normal
evt-7dc0525c,normal,normal,normal
evt-9e8255a3,normal,normal,normal
evt-86c8b0bb,normal,normal,normal
evt-2fc060d8,normal,normal,normal
evt-0b515af6,normal,normal,normal
evt-771c80ef,normal,normal,normal
evt-42322230,normal,normal,normal
evt-0ce95fcb,normal,normal,normal
evt-f04aa1f6,normal,normal,normal
evt-88b5f13e,normal,normal,normal
evt-41442e9f,normal,normal,normal
evt-fc4264c9,normal,normal,normal
evt-8a4e43da,normal,normal,normal
evt-e673b358,normal,normal,normal
evt-4edd3a99,normal,normal,normal
evt-e6e0682a,normal,normal,normal
evt-339e03ed,normal,normal,normal
evt-6a89fa5c,normal,normal,normal
evt-7a8d9c42,normal,normal,normal
evt-4678b63f,normal,normal,normal
evt-fba5ce82,normal,normal,normal
evt-02e21d8a,normal,normal,normal
evt-23a3dbd2,normal,normal,normal
evt-84755024,normal,normal,normal
evt-c648dbb7,normal,normal,normal
evt-05e9e5a2,normal,normal,normal
evt-207d02af,normal,normal,normal
evt-0da95c09,normal,normal,normal
evt-2b1cfcea,normal,normal,normal
evt-0f2ad683,normal,normal,normal
evt-d9b72bf7,normal,normal,normal
evt-64eaed5e,normal,normal,normal
evt-47cbb7bf,normal,normal,normal
evt-bb77478b,normal,normal,normal
evt-224b42cf,normal,normal,normal
evt-2fc15389,normal,normal,normal
evt-cbef5a10,normal,normal,normal
evt-30104ae3,normal,normal,normal
evt-bb9a32ef,normal,normal,normal
evt-4c63d8dd,normal,normal,normal
evt-a031d2ea,normal,normal,normal
evt-0fe61cfd,normal,normal,normal
evt-3e989b86,normal,normal,normal
evt-1fce0704,normal,normal,normal
evt-a4a16c90,normal,normal,normal
evt-776aae80,normal,normal,normal
evt-fa71ebab,normal,normal,normal
evt-514c03c4,normal,normal,normal
evt-87ce7a91,normal,normal,normal
evt-3b5e5519,normal,normal,normal
evt-473a8973,normal,normal,normal
evt-923fb2d5,normal,normal,normal
evt-17098307,normal,normal,normal
evt-55a3de0c,normal,normal,normal
evt-8c813d47,normal,normal,normal
evt-6f0ff430,normal,normal,normal
evt-e4d9cc8d,normal,normal,normal
evt-cc7879ec,normal,normal,normal
evt-1bc03026,normal,normal,normal
evt-baeb476d,normal,normal,normal
evt-78b36309,normal,normal,normal
evt-9f4691c8,normal,normal,normal
evt-2aebcb4e,normal,normal,normal
evt-e0581861,normal,normal,normal
evt-980aea8d,normal,normal,normal
evt-892b1c01,normal,normal,normal
evt-7252ce69,normal,normal,normal
evt-96798cc9,normal,normal,normal
evt-abd6ad7f,normal,normal,normal
evt-271bae18,normal,normal,normal
evt-6c86ff3f,normal,normal,normal
evt-a9ada299,normal,normal,normal
evt-1754eca8,normal,normal,normal
evt-56be4c8c,normal,normal,normal
evt-7208eb5f,normal,normal,normal
evt-dc6fbc35,normal,normal,normal
evt-d9cd394f,normal,normal,normal
evt-dc398eab,normal,normal,normal
evt-e2debfe5,normal,normal,normal
evt-33d767a2,normal,normal,normal
evt-dafcb50c,normal,normal,normal
evt-6f3c5787,normal,normal,normal
evt-2f70302f,normal,normal,normal
evt-b0322744,normal,normal,normal
evt-d1a9b86c,normal,normal,normal
evt-2e8f8c0f,normal,normal,normal
evt-a9ac153f,normal,normal,normal
evt-6c76155f,normal,normal,normal
evt-9184f3e1,normal,normal,normal
evt-d5738ec3,normal,normal,normal
evt-d1699f96,normal,normal,normal
evt-86285741,normal,normal,normal
evt-9f6fac0a,normal,normal,normal
evt-ceae2e02,normal,normal,normal
evt-6608d266,normal,normal,normal
evt-bb36515b,normal,normal,normal
evt-bede0882,normal,normal,normal
evt-ba1f37c4,normal,normal,normal
evt-3a6ba6b4,normal,normal,normal
evt-05a987ac,normal,normal,normal
evt-81ffa308,normal,normal,normal
evt-48691cb5,normal,normal,normal
evt-305d485e,normal,normal,normal
evt-2c3ff6b5,normal,normal,normal
evt-9f185725,normal,normal,normal
evt-899282cd,normal,normal,normal
evt-030f0f18,normal,normal,normal
evt-08085ac7,normal,normal,normal
evt-8538ed06,normal,normal,normal
evt-b0e54e98,normal,normal,normal
evt-32843179,normal,normal,normal
evt-42e3a4e3,normal,normal,normal
evt-bd9f0bbb,normal,normal,normal
evt-e5ce05f3,normal,normal,normal
evt-d648b835,normal,normal,normal
evt-7d3dc6c8,normal,normal,normal
evt-c96f0015,normal,normal,normal
evt-333b3e04,normal,normal,normal
evt-71f26e10,normal,normal,normal
evt-c4ed9a66,normal,normal,normal
evt-0a0ef1da,normal,normal,normal
evt-eff7de64,normal,normal,normal
evt-8c05ca54,normal,normal,normal
evt-b426fc64,normal,normal,normal
evt-50f05b95,normal,normal,normal
evt-557efa48,normal,normal,normal
evt-9672a08c,normal,normal,normal
evt-8d1a2332,normal,normal,normal
evt-78cc8775,normal,normal,normal
evt-a0c04bff,normal,normal,normal
evt-b6466f79,normal,normal,normal
evt-26170446,normal,normal,normal
evt-603dc8ba,normal,normal,normal
evt-1f3d864c,normal,normal,normal
evt-e8dc377b,normal,normal,normal
evt-128695d5,normal,normal,normal
evt-55ed8529,normal,normal,normal
evt-4b45e2a5,normal,normal,normal
evt-56345252,normal,normal,normal
evt-e037bf5c,normal,normal,normal
evt-b97b0bcd,normal,normal,normal
evt-b76bc818,normal,normal,normal
evt-a9cfb513,normal,normal,normal
evt-4bc92310,normal,normal,normal
evt-b6508921,normal,normal,normal
evt-fd6a9743,normal,normal,normal
evt-7e14dc6b,normal,normal,normal
evt-44c4ffa8,normal,normal,normal
evt-66ecbe0d,normal,normal,normal
evt-d144e7df,normal,normal,normal
evt-a818e040,normal,normal,normal
evt-563cf6f8,normal,normal,normal
evt-e569d4d6,normal,normal,normal
evt-7449cbc3,normal,normal,normal
evt-d96d8e2a,normal,normal,normal
evt-8c480769,normal,normal,normal
evt-78b18c8c,normal,normal,normal
evt-c0e5fb6f,normal,normal,normal
evt-2c34a6b1,normal,normal,normal
evt-a45f1c5f,normal,normal,normal
evt-e1b54358,normal,normal,normal
evt-848b11bb,normal,normal,normal
evt-826d66d0,normal,normal,normal
evt-476c6f5e,normal,normal,normal
evt-4fed4600,normal,normal,normal
evt-ceb33320,normal,normal,normal
evt-49c74ee2,normal,normal,normal
evt-cf7d587a,normal,normal,normal
evt-3933d6a0,normal,normal,normal
evt-9852091e,normal,normal,normal
evt-9352c051,normal,normal,normal
evt-9854bbf6,normal,normal,normal
evt-9e439c41,normal,normal,normal
evt-395e620d,normal,normal,normal
evt-130b0291,normal,normal,normal
evt-9c63af39,normal,normal,normal
evt-7097c3bc,normal,normal,normal
evt-1a5c6346,normal,normal,normal
evt-e0f433ac,normal,normal,normal
evt-f1eec3b3,normal,normal,normal
evt-6c520209,normal,normal,normal
evt-815a5224,normal,normal,normal
evt-3316ae4f,normal,normal,normal
evt-8d61bab8,normal,normal,normal
evt-7818ab24,normal,normal,normal
evt-9a411687,normal,normal,normal
evt-c730282b,normal,normal,normal
evt-0aebbb07,normal,normal,normal
evt-bfb02e73,normal,normal,normal
evt-55e55b2d,normal,normal,normal
evt-aec63d37,normal,normal,normal
evt-f70384ce,normal,normal,normal
evt-d2200554,normal,normal,normal
evt-c112b8e0,normal,normal,normal
evt-40fc05a1,normal,normal,normal
evt-8e43b931,normal,normal,normal
evt-9d6236ce,normal,normal,normal
evt-651bfbab,normal,normal,normal
evt-04b69c3e,normal,normal,normal
evt-cb1e256e,normal,normal,normal
evt-38f6d31b,normal,normal,normal
evt-8974e114,normal,normal,normal
evt-121a5e6e,normal,normal,normal
evt-d57305bc,normal,normal,normal
evt-cfe677c2,normal,normal,normal
evt-e594f84f,normal,normal,normal
evt-5f809b19,normal,normal,normal
evt-e1ce4c02,normal,normal,normal
evt-d6636266,normal,normal,normal
evt-083d068c,normal,normal,normal
evt-c8e31544,normal,normal,normal
evt-e2ae2345,normal,normal,normal
evt-2b01544d,normal,normal,normal
evt-a9bdd6ee,normal,normal,normal
evt-6bf653be,normal,normal,normal
evt-fce3f372,normal,normal,normal
evt-718a24e9,normal,normal,normal
evt-6080d64e,normal,normal,normal
evt-bc535f55,normal,normal,normal
evt-5bc4f584,normal,normal,normal
evt-0e9e4166,normal,normal,normal
evt-56fc0d0b,normal,normal,normal
evt-c743abbd,normal,normal,normal
evt-3b8634d4,normal,normal,normal
evt-5851d761,normal,normal,normal
evt-3f1af1d3,normal,normal,normal
evt-dacc4b17,normal,normal,normal
evt-02930320,normal,normal,normal
evt-c9a2aed6,normal,normal,normal
evt-11728563,normal,normal,normal
evt-87a142ff,normal,normal,normal
evt-ff0392d4,normal,normal,normal
evt-58e9f1a2,normal,normal,normal
evt-f3e38881,normal,normal,normal
evt-b666b50b,normal,normal,normal
evt-2a6cba2b,normal,normal,normal
evt-12eb61d0,normal,normal,normal
evt-0980d5fd,normal,normal,normal
evt-cafc023c,normal,normal,normal
evt-b84101e2,normal,normal,normal
evt-2951c597,normal,normal,normal
evt-4536d472,normal,normal,normal
evt-98fd0be5,normal,normal,normal
evt-76d7d3bc,normal,normal,normal
evt-5501cb49,normal,normal,normal
evt-ee871972,normal,normal,normal
evt-c5475f71,normal,normal,normal
evt-dc8de64c,normal,normal,normal
evt-447b05b5,normal,normal,normal
evt-634c5eee,normal,normal,normal
evt-e1d4e567,normal,normal,normal
evt-a8b50d1f,normal,normal,normal
evt-da7832da,normal,normal,normal
evt-dc38ac2d,normal,normal,normal
evt-9711d8e5,normal,normal,normal
evt-e4bfb960,normal,normal,normal
evt-9524a07e,normal,normal,normal
evt-d15c67d2,normal,normal,normal
evt-74358339,normal,normal,normal
evt-ccebb938,normal,normal,normal
evt-47b642b9,normal,normal,normal
evt-6f31b66f,normal,normal,normal
evt-89946e1b,normal,normal,normal
evt-1f676d41,normal,normal,normal
evt-d12d6801,normal,normal,normal
evt-b7cca94c,normal,normal,normal
evt-8f953768,normal,normal,normal
evt-1d3e6ef8,normal,normal,normal
evt-2ac4c9aa,normal,normal,normal
evt-78ed80b2,normal,normal,normal
evt-7220ddab,normal,normal,normal
evt-b4faa474,anomaly,low_slow_exfiltration,off_hours_data_transfer
evt-e61b0757,normal,normal,normal
evt-0aded1a6,normal,normal,normal
evt-264c4cbb,normal,normal,normal
evt-b55d9a36,normal,normal,normal
evt-bfb06ebd,normal,normal,normal
evt-b540bacc,normal,normal,normal
evt-b1dabe86,normal,normal,normal
evt-3c2ab8dc,normal,normal,normal
evt-dcf7b68a,normal,normal,normal
evt-53f2b39e,normal,normal,normal
evt-e2f35b4c,normal,normal,normal
evt-c1adc131,normal,normal,normal
evt-a9a1b8fa,normal,normal,normal
evt-7adc22cb,normal,normal,normal
evt-7e8f685e,normal,normal,normal
evt-a1ecc857,normal,normal,normal
evt-5999f252,normal,normal,normal
evt-242f0db3,normal,normal,normal
evt-3bcdfa45,normal,normal,normal
evt-f74dc48d,normal,normal,normal
evt-5d934465,normal,normal,normal
evt-480d574d,anomaly,low_slow_exfiltration,off_hours_data_transfer
evt-e9c703f5,normal,normal,normal
evt-b2cc179d,normal,normal,normal
evt-85b24c65,normal,normal,normal
evt-407b3ff4,normal,normal,normal
evt-42040e91,normal,normal,normal
evt-419cecd0,normal,normal,normal
evt-ad9f1527,normal,normal,normal
evt-e29d25b5,normal,normal,normal
evt-849972c4,normal,normal,normal
evt-9ed734d7,normal,normal,normal
evt-d46f2c98,normal,normal,normal
evt-0a0facc2,normal,normal,normal
evt-dc047a97,normal,normal,normal
evt-c67f22cc,normal,normal,normal
evt-8d8bde39,normal,normal,normal
evt-6883dc3d,normal,normal,normal
evt-389d8367,normal,normal,normal
evt-b4af0e7b,normal,normal,normal
evt-ea7d3444,normal,normal,normal
evt-9de2dd93,normal,normal,normal
evt-cb61bc1e,normal,normal,normal
evt-e54e7fff,normal,normal,normal
evt-c2d7782b,normal,normal,normal
evt-9fa40cc7,normal,normal,normal
evt-5eb1a639,normal,normal,normal
evt-93cbd9cd,normal,normal,normal
evt-39d1db52,normal,normal,normal
evt-6a0e0ec2,normal,normal,normal
evt-0fc20999,normal,normal,normal
evt-aa4de675,normal,normal,normal
evt-9eacb7e8,normal,normal,normal
evt-2db64144,normal,normal,normal
evt-6afb3157,normal,normal,normal
evt-28c86498,normal,normal,normal
evt-a3c68185,normal,normal,normal
evt-a3c79db7,normal,normal,normal
evt-b5632706,normal,normal,normal
evt-5ea5599d,normal,normal,normal
evt-15a91569,normal,normal,normal
evt-2d79a07f,normal,normal,normal
evt-15a4ccb7,normal,normal,normal
evt-6206b52e,normal,normal,normal
evt-90c3f2e0,normal,normal,normal
evt-187135f4,normal,normal,normal
evt-1f94e7e9,normal,normal,normal
evt-b295fec3,normal,normal,normal
evt-71dd2570,normal,normal,normal
evt-be678b70,normal,normal,normal
evt-6af1e51a,normal,normal,normal
evt-23fc78e6,normal,normal,normal
evt-02b5fbde,normal,normal,normal
evt-7f9a846f,normal,normal,normal
evt-67058867,normal,normal,normal
evt-9bb3e11c,normal,normal,normal
evt-50f7064a,normal,normal,normal
evt-53166939,normal,normal,normal
evt-fca471a0,normal,normal,normal
evt-48a99269,normal,normal,normal
evt-024bb4c1,normal,normal,normal
evt-af9204c1,normal,normal,normal
evt-b1394ec4,anomaly,credential_stuffing,automated_credential_test
evt-93dba1b3,anomaly,credential_stuffing,automated_credential_test
evt-2b63eed6,anomaly,credential_stuffing,automated_credential_test
evt-cf9360d7,anomaly,credential_stuffing,automated_credential_test
evt-1646cd46,anomaly,credential_stuffing,automated_credential_test
evt-97a16561,anomaly,credential_stuffing,automated_credential_test
evt-cc2484ca,anomaly,credential_stuffing,automated_credential_test
evt-014d94ab,anomaly,credential_stuffing,automated_credential_test
evt-b52b876a,anomaly,credential_stuffing,automated_credential_test
evt-2d63154f,anomaly,credential_stuffing,automated_credential_test
evt-76cbfff2,anomaly,credential_stuffing,automated_credential_test
evt-407d078f,anomaly,credential_stuffing,automated_credential_test
evt-7212678c,anomaly,credential_stuffing,automated_credential_test
evt-42470956,anomaly,credential_stuffing,automated_credential_test
evt-938c6910,anomaly,credential_stuffing,automated_credential_test
